Key	Russian	English
ju.firstname.m	Марин	Marin
ju.firstname.m	Шимун	Šimun
ju.firstname.m	Тин	Tin
ju.firstname.m	Тони	Toni
ju.firstname.m	Матия	Matija
ju.firstname.m	Антонио	Antonio
ju.firstname.m	Эмануэль	Emanuel
ju.firstname.m	Бруно	Bruno
ju.firstname.m	Андрей	Andrej
ju.firstname.m	Виктор	Viktor
ju.firstname.m	Эрик	Erik
ju.firstname.m	Адриан	Adrian
ju.firstname.m	Дуе	Duje
ju.firstname.m	Габриэль	Gabrijel
ju.firstname.m	Мартин	Martin
ju.firstname.m	Дино	Dino
ju.firstname.f	Миа	Mia
ju.firstname.f	Сара	Sara
ju.firstname.f	Люция	Lucija
ju.firstname.f	Эма	Ema
ju.firstname.f	Ана	Ana
ju.firstname.f	Ника	Nika
ju.firstname.f	Петра	Petra
ju.firstname.f	Марта	Marta
ju.firstname.f	Лана	Lana
ju.firstname.f	Рита	Rita
ju.firstname.f	Элена	Elena
ju.firstname.f	Ива	Iva
ju.firstname.f	Леа 	Lea 
ju.firstname.f	Ева	Eva
ju.firstname.f	Лара	Lara
ju.firstname.f	Мария	Marija
ju.firstname.f	Дора	Dora
ju.firstname.f	Лаура	Laura
ju.firstname.f	Клара	Klara
ju.firstname.f	Мила	Mila
ju.firstname.f	Леона	Leona
ju.firstname.f	Тена	Tena
ju.firstname.f	Эна	Ena
ju.firstname.f	Хана	Hana
ju.firstname.f	Франка	Franka
ju.firstname.f	Лена	Lena
ju.firstname.f	Карла	Karla
ju.firstname.f	Катя	Katja
ju.firstname.f	Маша	Maša
ju.firstname.f	Лорена	Lorena
ju.firstname.f	Магдалена	Magdalena
ju.firstname.f	Катарина	Katarina
ju.firstname.f	Тиа	Tia
ju.firstname.f	Тара	Tara
ju.firstname.f	Хелена	Helena
ju.firstname.f	Вита	Vita
ju.firstname.f	София	Sofia
ju.firstname.f	Нора	Nora
ju.firstname.f	Теа	Tea
ju.firstname.f	Нина	Nina
ju.firstname.f	Уна	Una
ju.firstname.f	Эла	Ela
ju.firstname.f	Бруна	Bruna
ju.firstname.f	Матеа	Matea
ju.firstname.f	Паула	Paula
ju.firstname.f	Габриэла	Gabriela
ju.firstname.f	Яна	Jana
ju.lastname	Адамич 	Adamić 
ju.lastname	Антич	Antić
ju.lastname	Ательевич 	Ateljević 
ju.lastname	Бабич  	Babić  
ju.lastname	Богданич 	Bogdanić 
ju.lastname	Богданович  	Bogdanović  
ju.lastname	Бранкович 	Brankovich 
ju.lastname	Бранкович  	Branković  
ju.lastname	Броз 	Broz 
ju.lastname	Црнчевич  	Crnčević  
ju.lastname	Давидович 	Davidović 
ju.lastname	Демирович	Demirović
ju.lastname	Драгич	Dragić
ju.lastname	Драгович  	Dragović  
ju.lastname	Филипович  	Filipović  
ju.lastname	Франич 	Franić 
ju.lastname	Франьич 	Franjić 
ju.lastname	Гаврилович 	Gavrilović 
ju.lastname	Грбич	Grbić
ju.lastname	Гргич 	Grgić 
ju.lastname	Гуич	Gujić
ju.lastname	Херцег 	Herceg 
ju.lastname	Хорват	Horvat
ju.lastname	Хорватинчич 	Horvatinčić 
ju.lastname	Ибрагимович	Ibrahimović
ju.lastname	Илич  	Ilić  
ju.lastname	Иванович	Ivanović
ju.lastname	Янкович	Janković
ju.lastname	Йованович 	Jovanović 
ju.lastname	Юговац 	Jugovac 
ju.lastname	Юрич 	Jurić 
ju.lastname	Юриша 	Juriša 
ju.lastname	Юсич	Jusić
ju.lastname	Касун 	Kasun 
ju.lastname	Кнежевич	Knežević
ju.lastname	Кокот 	Kokot 
ju.lastname	Колар	Kolar
ju.lastname	Ковац	Kovac
ju.lastname	Ковачевич	Kovačević
ju.lastname	Ковачич	Kovačić
ju.lastname	Кошар 	Košar 
ju.lastname	Лончар	Lončar
ju.lastname	Лукич 	Lukić 
ju.lastname	Марич 	Marić 
ju.lastname	Маркович  	Marković  
ju.lastname	Марушич 	Marušić 
ju.lastname	Матич 	Matić 
ju.lastname	Медвед	Medved
ju.lastname	Мехмедович	Mehmedović
ju.lastname	Михайлович 	Mihailović 
ju.lastname	Михайлович 	Mihajlović 
ju.lastname	Милич  	Milić  
ju.lastname	Милоевич 	Milojević 
ju.lastname	Милованович 	Milovanović 
ju.lastname	Милошевич 	Milošević 
ju.lastname	Млакар 	Mlakar 
ju.lastname	Муратович	Muratović
ju.lastname	Николич  	Nikolić  
ju.lastname	Новак	Novak
ju.lastname	Павич 	Pavić 
ju.lastname	Павлетич 	Pavletić 
ju.lastname	Павлович 	Pavlović 
ju.lastname	Перко 	Perko 
ju.lastname	Петрич 	Petrić 
ju.lastname	Петрович	Petrović
ju.lastname	Радич  	Radić  
ju.lastname	Салихович	Salihović
ju.lastname	Станкич  	Stankić  
ju.lastname	Стефанович 	Stefanović 
ju.lastname	Степанич 	Stjepanić 
ju.lastname	Стоянович  	Stojanović  
ju.lastname	Терзич	Terzić
ju.lastname	Томич  	Tomić  
ju.lastname	Томчич  	Tomčić  
ju.lastname	Винкович 	Vinković 
ju.lastname	Влахович  	Vlahović  
ju.lastname	Влашич 	Vlašić 
ju.lastname	Вукоя 	Vukoja 
ju.lastname	Вукович  	Vuković  
ju.lastname	Зорич  	Zorić  
ju.lastname	Живкович  	Živković  
ju.lastname	Жупан	Župan
cy.adj.eth	Валлийский	Welsh
cy.noun.sing.m	Валлиец	Welsh
cy.noun.sing.f	Валлийка	Welsh
cy.noun.pl	Валлийцы	Welsh
cy.firstname.m	Алед	Aled
cy.firstname.m	Александр	Alexander
cy.firstname.m	Алистер	Alistair
cy.firstname.m	Алин	Alun
cy.firstname.m	Артур	Arthur
cy.firstname.m	Аруэл	Arwel
cy.firstname.m	Аруин	Arwyn
cy.firstname.m	Блетин	Bleddyn
cy.firstname.m	Каделл	Cadell
cy.firstname.m	Каден	Caden
cy.firstname.m	Кадуган	Cadwgan
cy.firstname.m	Карадог	Caradog
cy.firstname.m	Каруин	Carwyn
cy.firstname.m	Кекил	Cecil
cy.firstname.m	Чарльз	Charles
cy.firstname.m	Конуэй	Conway
cy.firstname.m	Кинан	Cynan
cy.firstname.m	Давит	Dafydd
cy.firstname.m	Дилан	Dylan
cy.firstname.m	Эмрис	Emrys
cy.firstname.m	Эван	Evan
cy.firstname.m	Гарет	Gareth
cy.firstname.m	Глин	Glyn
cy.firstname.m	Груфит	Gruffydd
cy.firstname.m	Гуилим	Gwilym
cy.firstname.m	Гарольд	Harold
cy.firstname.m	Хиу	Huw
cy.firstname.m	Янто	Ianto
cy.firstname.m	Ейан	Ieuan
cy.firstname.m	Йоан	Ioan
cy.firstname.m	Йоло	Iolo
cy.firstname.m	Йори	Iori
cy.firstname.m	Йорвет	Iorwerth
cy.firstname.m	Ислуин	Islwyn
cy.firstname.m	Иуан	Iwan
cy.firstname.m	Джейкоб	Jacob
cy.firstname.m	Джон	John
cy.firstname.m	Джонатан	Jonathan
cy.firstname.m	Ллойд	Lloyd
cy.firstname.m	Оуэн	Owen
cy.firstname.m	Родри	Rhodri
cy.firstname.m	Рин	Rhun
cy.firstname.m	Рис	Rhys
cy.firstname.m	Риан	Ryan
cy.firstname.m	Таран	Taran
cy.firstname.m	Тревор	Trevor
cy.firstname.m	Тристан	Tristan
cy.firstname.m	Уин	Wyn
cy.firstname.f	Аделе	Adele
cy.firstname.f	Анни	Annie
cy.firstname.f	Ануэн	Anwen
cy.firstname.f	Бронуэн	Bronwen
cy.firstname.f	Брин	Bryn
cy.firstname.f	Карис	Carys
cy.firstname.f	Керидуэн	Ceridwen
cy.firstname.f	Керис	Cerys
cy.firstname.f	Херил	Cheryl
cy.firstname.f	Хлоэ	Chloe
cy.firstname.f	Даниэлле	Danielle
cy.firstname.f	Дилис	Dilys
cy.firstname.f	Дуинуэн	Dwynwen
cy.firstname.f	Элен	Elen
cy.firstname.f	Эмма	Emma
cy.firstname.f	Энид	Enid
cy.firstname.f	Гайнор	Gaynor
cy.firstname.f	Гемма	Gemma
cy.firstname.f	Гладис	Gladys
cy.firstname.f	Гленнис	Glennis
cy.firstname.f	Гленис	Glenys
cy.firstname.f	Глинис	Glynis
cy.firstname.f	Грейс	Grace
cy.firstname.f	Гуэн	Gwen
cy.firstname.f	Гуэнда	Gwenda
cy.firstname.f	Гуэндолен	Gwendolen
cy.firstname.f	Гуладис	Gwladys
cy.firstname.f	Гуинет	Gwyneth
cy.firstname.f	Харриет	Harriet
cy.firstname.f	Хезер	Heather
cy.firstname.f	Хелена	Helena
cy.firstname.f	Холли	Holly
cy.firstname.f	Джейн	Jane
cy.firstname.f	Джоанна	Joanna
cy.firstname.f	Маир	Mair
cy.firstname.f	Мэри	Mary
cy.firstname.f	Меган	Megan
cy.firstname.f	Мелани	Melanie
cy.firstname.f	Мивануи	Myfanwy
cy.firstname.f	Нерис	Nerys
cy.firstname.f	Ниа	Nia
cy.firstname.f	Рейчел	Rachel
cy.firstname.f	Риан	Rhian
cy.firstname.f	Рианнон	Rhiannon
cy.firstname.f	Ронда	Rhonda
cy.firstname.f	Роуз	Rose
cy.firstname.f	Серен	Seren
cy.firstname.f	Сиана	Siana
cy.firstname.f	Тара	Tara
cy.firstname.f	Теган	Tegan
cy.lastname	Джонс	Jones
cy.lastname	Уильямс	Williams
cy.lastname	Дэвис	Davies
cy.lastname	Эванс	Evans
cy.lastname	Томас	Thomas
cy.lastname	Робертс	Roberts
cy.lastname	Льюис	Lewis
cy.lastname	Хьюз	Hughes
cy.lastname	Морган	Morgan
cy.lastname	Гриффитс	Griffiths
cy.lastname	Эдвардс	Edwards
cy.lastname	Смит	Smith
cy.lastname	Джеймс	James
cy.lastname	Риз	Rees
cy.lastname	Дженкинс	Jenkins
cy.lastname	Оуэн	Owen
cy.lastname	Прайс	Price
cy.lastname	Филлипс	Phillips
cy.lastname	Мосс	Moss
cy.lastname	Дрисколл	Driscoll
cy.lastname	Коллинс	Collins
cy.lastname	Ллойд	Lloyd
gr.adj.eth	Греческий	Greek
gr.noun.sing.m	Грек	Greek
gr.noun.sing.f	Гречанка	Greek
gr.noun.pl	Греческий	Greek
gr.firstname.m	Джордж	George
gr.firstname.m	Ник	Nick
gr.firstname.m	Константинос	Konstantinos
gr.firstname.m	Мариос	Marios
gr.firstname.m	Стелиос	Stelios
gr.firstname.m	Христос	Christos
gr.firstname.m	Алекс	Alex
gr.firstname.m	Костас	Kostas
gr.firstname.m	Фанос	Thanos
gr.firstname.m	Манос	Manos
gr.firstname.m	Александр	Alexander
gr.firstname.m	Яннис	Giannis
gr.firstname.m	Йоргос	Giorgos
gr.firstname.m	Арис	Aris
gr.firstname.m	Спирос	Spiros
gr.firstname.m	Панагиотис	Panagiotis
gr.firstname.m	Ангелос	Angelos
gr.firstname.m	Димос	Dimos
gr.firstname.m	Панос	Panos
gr.firstname.m	Грегори	Gregory
gr.firstname.m	Алкинос	Alkinoos
gr.firstname.m	Никос	Nikos
gr.firstname.m	Ахиллеас	Achilleas
gr.firstname.m	Николас	Nicolas
gr.firstname.m	Левтерис	Lefteris
gr.firstname.m	Лео	Leo
gr.firstname.m	Александрос	Alexandros
gr.firstname.m	Бабис	Babis
gr.firstname.m	Фанасис	Thanasis
gr.firstname.m	Коста	Kosta
gr.firstname.m	Аристидис	Aristidis
gr.firstname.m	Юлианос	Juliano
gr.firstname.m	Ангелос	AGGELOS
gr.firstname.m	Анастасий	Anastasia
gr.firstname.m	Антон	Anton
gr.firstname.m	Вассилис	Vassilis
gr.firstname.m	Сократис	Socratee
gr.firstname.m	Деметрис	Demetres
gr.firstname.m	Анастасис	Anastasis
gr.firstname.m	Антоний	Anthony
gr.firstname.f	Мария	Maria
gr.firstname.f	Христина	Christina
gr.firstname.f	Хелен	Helen
gr.firstname.f	Георгия	georgia
gr.firstname.f	Елена	Elena
gr.firstname.f	Александра	Alexandra
gr.firstname.f	Димитра	Dimitra
gr.firstname.f	Марианна	Marianna
gr.firstname.f	Ирене	Irene
gr.firstname.f	София	Sofia
gr.firstname.f	Ева	Eva
gr.firstname.f	Элени	Eleni
gr.firstname.f	Константина	Konstantina
gr.firstname.f	Даная	Danae
gr.firstname.f	Иоанна	Joanna
gr.firstname.f	Ангела	Angela
gr.firstname.f	Деми	Demi
gr.firstname.f	Афина	Athina
gr.firstname.f	Артемида	Artemis
gr.firstname.f	Зоя	Zoe
gr.firstname.f	Иоанна	Ioanna
gr.firstname.f	Елизавета	Elizabeth
gr.firstname.f	София	Sophia
gr.firstname.f	Феодора	Theodora
gr.firstname.f	Деспина	Despina
gr.firstname.f	Лидия	Lydia
gr.firstname.f	Мариса	Mariza
gr.firstname.f	Ильяна	Iliana
gr.firstname.f	Эфи	Efi
gr.firstname.f	Михаила	Michaela
gr.firstname.f	Нефели	Nefeli
gr.firstname.f	Каллиопа	Kalliopi
gr.firstname.f	Марилена	marilena
gr.firstname.f	Ангелика	Angeliki
gr.firstname.f	Ники	Nickie
gr.firstname.f	Николь	Nicole
gr.firstname.f	Малена	Malena
gr.firstname.f	Мариалена	Marialena
gr.firstname.f	Фотини	Foteini
gr.firstname.f	Дора	Dora
gr.lastname	Пападопулос	Papadopoulos
gr.lastname	Пападопулу	Papadopoulou
gr.lastname	Папагеоргиу	Papageorgiou
gr.lastname	Иконому	Oikonomou
gr.lastname	Пападимитриу	Papadimitriou
gr.lastname	Георгиу	Georgiou
gr.lastname	Папаиоанну	Papaioannou
gr.lastname	Паппас	Pappas
gr.lastname	Василиу	Vasileiou
gr.lastname	Николау	Nikolaou
gr.lastname	Караяннис	Karagiannis
gr.lastname	Влахос	Vlachos
gr.lastname	Антониу	Antoniou
gr.lastname	Макрис	Makris
gr.lastname	Папаниколау	Papanikolaou
gr.lastname	Димитриу	Dimitriou
gr.lastname	Иоаннидис	Ioannidis
gr.lastname	Георгиадис	Georgiadis
gr.lastname	Триантафиллу	Triantafyllou
gr.lastname	Пападакис	Papadakis
gr.lastname	Афанасиу	Athanasiou
gr.lastname	Константинидис	Konstantinidis
gr.lastname	Иоанну	Ioannou
gr.lastname	Алексиу	Alexiou
gr.lastname	Христодулу	Christodoulou
gr.lastname	Феодору	Theodorou
gr.lastname	Яннопулос	Giannopoulos
gr.lastname	Николаидис	Nikolaidis
gr.lastname	Константину	Konstantinou
gr.lastname	Панагиотопулос	Panagiotopoulos
gr.lastname	Михалидис	Michailidis
gr.lastname	Папаконстантину	Papakonstantinou
gr.lastname	Папафанасиу	Papathanasiou
gr.lastname	Антонопулос	Antonopoulos
gr.lastname	Димопулос	Dimopoulos
gr.lastname	Караянни	Karagianni
gr.lastname	Анастасиу	Anastasiou
gr.lastname	Димитриадис	Dimitriadis
gr.lastname	Паппа	Pappa
gr.lastname	Влаху	Vlachou
gr.lastname	Василиадис	Vasileiadis
gr.lastname	Яннакопулос	Giannakopoulos
gr.lastname	Ангелопулос	Angelopoulos
gr.lastname	Диму	Dimou
gr.lastname	Иоанниду	Ioannidou
gr.lastname	Николопулос	Nikolopoulos
gr.lastname	Милонас	Mylonas
gr.lastname	Стергиу	Stergiou
gr.lastname	Апостолу	Apostolou
gr.lastname	Петропулос	Petropoulos
nl.adj.eth	Нидерландский	Dutch
nl.noun.sing.m	Нидерландец	Dutch
nl.noun.sing.f	Нидерландка	Dutch
nl.noun.pl	Нидерландцы	Dutch
nl.lastname	де Йонг	de Jong
nl.lastname	Янсен	Jansen
nl.lastname	де Врис	de Vries
nl.lastname	Баккер	Bakker
nl.lastname	Янссен	Janssen
nl.lastname	ван Дейк	van Dijk
nl.lastname	Виссер	Visser
nl.lastname	Смит	Smit
nl.lastname	де Бур	de Boer
nl.lastname	де Грот	de Groot
nl.lastname	Мульдер	Mulder
nl.lastname	Мейер	Meijer
nl.lastname	Бос	Bos
nl.lastname	Вос	Vos
nl.lastname	Петерс	Peters
nl.lastname	ван дер Берг	van der Berg
nl.lastname	Хендрикс	Hendriks
nl.lastname	Деккер	Dekker
nl.lastname	ван Леувен	van Leeuwen
nl.lastname	Брауэр	Brouwer
nl.lastname	ван ден Берг	van den Berg
nl.lastname	Дейкстра	Dijkstra
nl.lastname	де Вит	de Wit
nl.lastname	Смитс	Smits
nl.lastname	Кок	Kok
nl.lastname	Вермёйлен	Vermeulen
nl.lastname	де Граф	de Graaf
nl.lastname	ван дер Мер	van der Meer
nl.lastname	Якобс	Jacobs
nl.lastname	де Хан	de Haan
nl.lastname	ван дер Линден	van der Linden
nl.lastname	Схоутен	Schouten
nl.lastname	ван дер Вен	van der Veen
nl.lastname	де Брёйн	de Bruin
nl.lastname	ван Влит	van Vliet
nl.lastname	Виллемс	Willems
nl.lastname	Хукстра	Hoekstra
nl.lastname	ван Бек	van Beek
nl.lastname	Костер	Koster
nl.lastname	Маас	Maas
nl.lastname	ван Дам	van Dam
nl.lastname	Принс	Prins
nl.lastname	Верхувен	Verhoeven
nl.lastname	Хёйсман	Huisman
nl.lastname	Блом	Blom
nl.lastname	Петерс	Peeters
nl.lastname	Кёйперс	Kuipers
nl.lastname	де Брёйн	de Bruijn
nl.lastname	ван дер Хейден	van der Heijden
nl.lastname	де Йонге	de Jonge
nl.firstname.m	Абрахам	Abraham
nl.firstname.m	Адрианус	Adrianus
nl.firstname.m	Аренд	Arend
nl.firstname.m	Беренд	Berend
nl.firstname.m	Христиан	Christiaan
nl.firstname.m	Корнелис	Cornelis
nl.firstname.m	Дерк	Derk
nl.firstname.m	Эверт	Evert
nl.firstname.m	Геррит 	Gerrit 
nl.firstname.m	Хармен	Harmen
nl.firstname.m	Хендрик	Hendrik
nl.firstname.m	Якоб	Jacob
nl.firstname.m	Ян	Jan
nl.firstname.m	Карел	Karel
nl.firstname.m	Клас	Klaas
nl.firstname.m	Лендерт	Leendert
nl.firstname.m	Манус	Manus
nl.firstname.m	Маринус	Marinus
nl.firstname.m	Маттиас	Matthias
nl.firstname.m	Мейндерт	Meindert
nl.firstname.m	Махиэль	Machiel
nl.firstname.m	Петер	Peter
nl.firstname.m	Рудольф	Rudolf
nl.firstname.m	Стивен	Steven
nl.firstname.m	 Тобиас	 Tobias
nl.firstname.m	Тёнис	Teunis
nl.firstname.m	Теодорус	Theodorus
nl.firstname.m	Вихарт	Wichart
nl.firstname.m	Виллем	Willem
nl.firstname.m	Брам	Bram
nl.firstname.m	Арт	Aart
nl.firstname.m	Кес	Kees
nl.firstname.m	Дирк	Dirk
nl.firstname.m	Герт	Geert
nl.firstname.m	Николас	Nicolaas
nl.firstname.f	Деркье	Derkje
nl.firstname.f	Дина	Dina
nl.firstname.f	Дора	Dora
nl.firstname.f	Эке	Eeke
nl.firstname.f	Эльскен	Elsken
nl.firstname.f	Элизабет	Elisabeth
nl.firstname.f	Энгеле	Engele
nl.firstname.f	Эннекен	Enneken
nl.firstname.f	Эвертье	Evertje
nl.firstname.f	Фредерика	Frederika
nl.firstname.f	Гертрёйд	Geertruid
nl.firstname.f	Гескен	Geesken
nl.firstname.f	Герритдина	Gerritdina
nl.firstname.f	Герритье	Gerritje
nl.firstname.f	Гесиена	Gesiena
nl.firstname.f	Града	Grada
nl.firstname.f	Гритье	Grietje
nl.firstname.f	Хармина	Harmina
nl.firstname.f	Хендрика	Hendrika
nl.firstname.f	Хенриетта	Henriëtta
nl.firstname.f	Имке	Imke
nl.firstname.f	Янна	Janna
nl.firstname.f	Ельтье	Jeltje
nl.firstname.f	Еннекен	Jenneken
nl.firstname.f	Йоханна	Johanna
nl.firstname.f	Клартье	Klaartje
nl.firstname.f	Левина	Levina
nl.firstname.f	Лейда	Leida
nl.firstname.f	Луббертье	Lubbertje
nl.firstname.f	Магдалена	Magdalena
nl.firstname.f	Мария	Maria
nl.firstname.f	Сара	Sara
nl.firstname.f	Стинтье	Stijntje
nl.firstname.f	Теодора	Theodora
nl.firstname.f	Тёнтье	Teuntje
nl.firstname.f	Виллемина	Willemina
cb.adj.eth	Карибы	Caribbean

ro.adj.eth	Румынский	Romanian
ro.noun.sing.m	Румынский	Romanian
ro.noun.sing.f	Румынский	Romanian
ro.noun.pl	Румыны	Romanians
ro.lastname	Попа	
ro.lastname	Попеску	
ro.lastname	Поп	
ro.lastname	Раду	
ro.lastname	Думитру	
ro.lastname	Стан	
ro.lastname	Стойка	
ro.lastname	Русу	
ro.lastname	Чобану	
ro.lastname	Марин	
ro.lastname	Ионеску	
ro.lastname	Флоря	
ro.lastname	Тома	
ro.lastname	Станчу	
ro.lastname	Мунтяну	
ro.lastname	Опря	
ro.lastname	Тудор	
ro.lastname	Санду	
ro.lastname	Унгуряну	
ro.lastname	Дину	
ro.lastname	Барбу	
ro.lastname	Щербан	
ro.lastname	Нягу	
ro.lastname	Кристя	
ro.lastname	Ангел	
ro.lastname	Лазэр	
ro.lastname	Драгомир	
ro.lastname	Энаке	
ro.lastname	Бадя	
ro.lastname	Штефан	
ro.lastname	Мокану	
ro.lastname	Иордаке	
ro.lastname	Коман	
ro.lastname	Кожокару	
ro.lastname	Войку	
ro.lastname	Добре	
ro.lastname	Петре	
ro.lastname	Лупу	
ro.lastname	Лунгу	
ro.lastname	Эне	
ro.lastname	Преда	
ro.lastname	Ионицэ	
ro.lastname	Янку	
ro.lastname	Балан	
ro.lastname	Маня	
ro.lastname	Нистор	
ro.lastname	Павел	
ro.lastname	Рус	
ro.lastname	Букур	
ro.lastname	Олтяну	
ro.firstname.f	Ада	
ro.firstname.f	Адриана	
ro.firstname.f	Агриппина	
ro.firstname.f	Александра	
ro.firstname.f	Алина	
ro.firstname.f	Ана	
ro.firstname.f	Анамария	
ro.firstname.f	Антониа	
ro.firstname.f	Беатриче	
ro.firstname.f	Камелия	
ro.firstname.f	Клара	
ro.firstname.f	Корина	
ro.firstname.f	Крина	
ro.firstname.f	Дачия	
ro.firstname.f	Елена	
ro.firstname.f	Элика	
ro.firstname.f	Эмилия	
ro.firstname.f	Габриэла	
ro.firstname.f	Илие	
ro.firstname.f	Йоана	
ro.firstname.f	Йоланда	
ro.firstname.f	Лариса	
ro.firstname.f	Лавиния	
ro.firstname.f	Лулия 	
ro.firstname.f	Мадалина	
ro.firstname.f	Мирча	
ro.firstname.f	Надя	
ro.firstname.f	София	
ro.firstname.m	Александру	
ro.firstname.m	Алин	
ro.firstname.m	Андрея	
ro.firstname.m	Андрей	
ro.firstname.m	Антон	
ro.firstname.m	Богдан	
ro.firstname.m	Боян	
ro.firstname.m	Каталин	
ro.firstname.m	Цезарь	
ro.firstname.m	Чиприан	
ro.firstname.m	Константин	
ro.firstname.m	Космин	
ro.firstname.m	Кристиан	
ro.firstname.m	Драгош	
ro.firstname.m	Эмиль	
ro.firstname.m	Георге	
ro.firstname.m	Лучиан	
ro.firstname.m	Михай	
ro.firstname.m	Октавиан	
ro.firstname.m	Себастьян	
ro.firstname.m	Серджиу	
ro.firstname.m	Штефан	
ro.firstname.m	Влад	
fr.noun.sing.m	Француз	French
fr.adj.eth	Французский	French
fr.noun.sing.f	Француженка	French
fr.noun.pl	Французы	French
fr.lastname	Мартин	Martin
fr.lastname	Бернар	Bernard
fr.lastname	Робер	Robert
fr.lastname	Ричард	Richard
fr.lastname	Дюран	Durand
fr.lastname	Дюбуа	Dubois
fr.lastname	Моро	Moreau
fr.lastname	Симон	Simon
fr.lastname	Лоран	Laurent
fr.lastname	Мишель	Michel
fr.lastname	Томас	Thomas
fr.lastname	Лирой	Leroy
fr.lastname	Давид	David
fr.lastname	Морель	Morel
fr.lastname	Ру	Roux
fr.lastname	Жирар	Girard
fr.lastname	Фурнье	Fournier
fr.lastname	Ламберт	Lambert
fr.lastname	Лефевр	Lefebvre
fr.lastname	Мерсье	Mercier
fr.lastname	Блан	Blanc
fr.lastname	Дюпон	Dupont
fr.lastname	Фор	Faure
fr.lastname	Бертран	Bertrand
fr.lastname	Морен	Morin
fr.lastname	Гарнье	Garnier
fr.lastname	Николас	Nicolas
fr.lastname	Мари	Marie
fr.lastname	Руссо	Rousseau
fr.lastname	Бонне	Bonnet
fr.lastname	Винсент	Vincent
fr.lastname	Анри	Henry
fr.lastname	Массон	Masson
fr.lastname	Робин	Robin
fr.lastname	Бойер	Boyer
fr.lastname	Мюллер	Muller
fr.lastname	Шевалье	Chevalier
fr.lastname	Дени	Denis
fr.lastname	Мейер	Meyer
fr.lastname	Бланшар	Blanchard
fr.lastname	Лемер	Lemaire
fr.lastname	Дюфур	Dufour
fr.lastname	Готье	Gauthier
fr.lastname	Видаль	Vidal
fr.lastname	Перрин	Perrin
fr.lastname	Фонтейн	Fontaine
fr.lastname	Жоли	Joly
fr.lastname	Жан	Jean
fr.lastname	Готье	Gautier
fr.lastname	Роше	Roche
fr.lastname	Руа	Roy
fr.lastname	Матьё	Mathieu
fr.lastname	Руссель	Roussel
fr.lastname	Дюваль	Duval
fr.lastname	Герен	Guerin
fr.lastname	Колен	Colin
fr.lastname	Обер	Aubert
fr.lastname	Лефевр	Lefevre
fr.lastname	Маршан	Marchand
fr.lastname	Шмитт	Schmitt
fr.lastname	Пикар	Picard
fr.lastname	Карон	Caron
fr.lastname	Менье	Meunier
fr.lastname	Гайяр	Gaillard
fr.lastname	Луи	Louis
fr.lastname	Люка	Lucas
fr.lastname	Дюмон	Dumont
fr.firstname.m	Жан	Jean
fr.firstname.m	Андре	André
fr.firstname.m	Пьер	Pierre
fr.firstname.m	Рене	René
fr.firstname.m	Марсель	Marcel
fr.firstname.m	Рожер	Roger
fr.firstname.m	Луи	Louis
fr.firstname.m	Анри	Henri
fr.firstname.m	Жорж	Georges
fr.firstname.m	Робер	Robert
fr.firstname.m	Морис	Maurice
fr.firstname.m	Поль	Paul
fr.firstname.m	Жозеф	Joseph
fr.firstname.m	Раймон	Raymond
fr.firstname.m	Альбер	Albert
fr.firstname.m	Люсьен	Lucien
fr.firstname.m	Жак	Jacques
fr.firstname.m	Шарль	Charles
fr.firstname.m	Эмиль	Emile
fr.firstname.m	Франсуа	François
fr.firstname.m	Фернан	Fernand
fr.firstname.m	Эжен	Eugène
fr.firstname.m	Леон	Léon
fr.firstname.m	Гастон	Gaston
fr.firstname.m	Мишель	Michel
fr.firstname.m	Жильбер	Gilbert
fr.firstname.m	Огюст	Auguste
fr.firstname.m	Бернар	Bernard
fr.firstname.m	Габриэль	Gabriel
fr.firstname.m	Антуан	Antoine
fr.firstname.m	Жюль	Jules
fr.firstname.m	Ив	Yves
fr.firstname.m	Ги	Guy
fr.firstname.m	Альфред	Alfred
fr.firstname.m	Ролан	Roland
fr.firstname.m	Жюльен	Julien
fr.firstname.m	Мариус	Marius
fr.firstname.m	Виктор	Victor
fr.firstname.m	Эдмон	Edmond
fr.firstname.m	Камиль	Camille
fr.firstname.m	Эдуар	Edouard
fr.firstname.m	Эрнест	Ernest
fr.firstname.m	Клод	Claude
fr.firstname.m	Арман	Armand
fr.firstname.m	Альфонс	Alphonse
fr.firstname.m	Франц	Francis
fr.firstname.m	Ами	Aime
fr.firstname.m	Этьен	Etienne
fr.firstname.m	Гюстав	Gustave
fr.firstname.m	Даниэль	Daniel
fr.firstname.m	Александр	Alexandre
fr.firstname.m	Адриан	Adrien
fr.firstname.m	Жерар	Gérard
fr.firstname.m	Рауль	Raoul
fr.firstname.m	Эли	Elie
fr.firstname.m	Марк	Marc
fr.firstname.m	Феликс	Félix
fr.firstname.m	Артур	Arthur
fr.firstname.m	Жермен	Germain
fr.firstname.m	Юбер	Hubert
fr.firstname.m	Клеман	Clément
fr.firstname.m	Ноэль	Noël
fr.firstname.m	Дезире	Désiré
fr.firstname.f	Мари	Marie
fr.firstname.f	Жанна	Jeanne
fr.firstname.f	Мадлен	Madeleine
fr.firstname.f	Сюзанн	Suzanne
fr.firstname.f	Ивонн	Yvonne
fr.firstname.f	Марсель	Marcelle
fr.firstname.f	Маргарита	Marguerite
fr.firstname.f	Полетта	Paulette
fr.firstname.f	Рене	Renée
