KEY	VALUE	COMMENTS
__id	en
ui.crewinfo.roles.persuader.short	The intimidator can find out what hooligans have stashed in their safehouse and can get business owners to get you supplies your operations need.

ui.crewinfo.roles.enforcer.icon	<sprite name="scheme enforcer">
ui.crewinfo.roles.enforcer.title	Enforcer
ui.crewinfo.roles.enforcer.desc	This crew member knows their way with all kinds of weapons. They know when to use them and when just having one is enough. Send them out when something more than a show of force is required.
ui.crewinfo.roles.enforcer.short	An enforcer makes new fronts less expensive and can organize heists.

ui.crewinfo.roles.convict.icon	<sprite name="scheme jailbird">
ui.crewinfo.roles.convict.title	Jailbird
ui.crewinfo.roles.convict.desc	Their loyalty is unquestioned. When asked to solve a problem in a very permanent way, they didn't hesitate. When asked to settle a score in a fight, they got it done. When asked to keep quiet and to a stint in the can, they went. And during all of this, they've acquired a unique, valuable skill set.
ui.crewinfo.roles.convict.short	A jailbird excels at using non-firearm weapons and can use connections to have the Feds swoop in on a rival.

ui.crewinfo.roles.driver.icon	<sprite name="scheme lookout">
ui.crewinfo.roles.driver.title	Lookout
ui.crewinfo.roles.driver.desc	This crew member can drive anything anywhere. They know how to handle every kind of vehicle and they know this city's streets backwards and forwards. Send them when you need to secure an area or expand into a new neighborhood or to deal with anything on wheels.
ui.crewinfo.roles.driver.short	A lookout can drive 50% farther each turn and can spread your territory easily into new areas.

ui.crewinfo.roles.negotiator.icon	<sprite name="scheme mouthpiece">
ui.crewinfo.roles.negotiator.title	Mouthpiece
ui.crewinfo.roles.negotiator.desc	This crew member can talk the feathers off of a chicken. Send them out when something needs to be put just so, delicately yet forcefully.
ui.crewinfo.roles.negotiator.short	Your mouthpiece crew member can pay off cops more cheaply and gather blackmail on various people in town.

ui.crewinfo.roles.deal-maker.icon	<sprite name="scheme closer">
ui.crewinfo.roles.deal-maker.title	Closer
ui.crewinfo.roles.deal-maker.desc	There's an art to closing a deal, to making the other party feel they made out well while they actually lost big. After making so many of these arrangements, this crew member is perfect to send out when anything needs a bit of negotiation.
ui.crewinfo.roles.deal-maker.short	The closer takes over buildings at a steep discount and can make deals with outfits outside of town.

ui.crewinfo.roles.robber.icon	<sprite name="ui weapon bat">
ui.crewinfo.roles.robber.title	Street Enforcer
ui.crewinfo.roles.robber.desc	This crew member knows their way with all kinds of weapons. They know when to use them and when just having one is enough. Send them out when something more than a show of force is required.
ui.crewinfo.roles.robber.short	A burglar crew enforcer can organize small heists.

ui.crewinfo.roles.connector.icon	<sprite name="res cat weapons">
ui.crewinfo.roles.connector.title	Right Hand
ui.crewinfo.roles.connector.desc	This crew member has connections with the underworld.
ui.crewinfo.roles.connector.short	A small distirbutor can supply your crew with weapon and can manage finding illegal substances easily.

ui.crewinfo.roles.distributor.icon	<sprite name="res herbs" tint>
ui.crewinfo.roles.distributor.title	Supplier
ui.crewinfo.roles.distributor.desc	This crew member has connections with the underworld. But they only deal with bulk amounts so have some cash in hand. 
ui.crewinfo.roles.distributor.short	A large distirbutor can supply other crews out of town with weapons and can manage finding illegal substances in bulk easily.

ui.crewinfo.roles.advisor.icon	<sprite name="res cash" tint>
ui.crewinfo.roles.advisor.title	Advisor
ui.crewinfo.roles.advisor.desc	The Boss's most trusted counselor and strategist. He stays in the shadows, offering wisdom and handling matters that require a delicate touch. 
ui.crewinfo.roles.advisor.short	A Consigliere mediates disputes, advises on strategy, handles legal matters, and can get our men released from custody.

ui.crewinfo.roles.accountant.icon	<sprite name="scheme accountant">
ui.crewinfo.roles.accountant.title	Accountant
ui.crewinfo.roles.accountant.desc	Sitting in the backroom making sure things get made, bought and sold may not be the most glamorous of gigs, but it's what makes the rest happen. This crew member knows how to run an operation. Having trouble at one? Need to upgrade or start a new one? Get them over there!
ui.crewinfo.roles.accountant.short	Your accountant can build operation expansions very cheaply and assist you with taking over new buildings.

ui.crewinfo.roles.politician.icon	<sprite name="scheme accountant">
ui.crewinfo.roles.politician.title	Operative
ui.crewinfo.roles.politician.desc	Politics is an art form that requires significant practice to perfect. This crew member has mastered knowing what people want seemingly before they even know themselves. After brokering numerous deals, they're ready to help you take over City Hall.
ui.crewinfo.roles.politician.short	Your operative can convince politicians to give you their influence and increase the efficiency of your political actions.

ui.crewmgmt.icon-building	<sprite name="ui pip social expansion" tint=1>
ui.crewmgmt.icon-vehicle	<sprite name="ui truck" tint=1>
ui.crewmgmt.icon-crew	<sprite name="ui peep" tint=1>
ui.crewmgmt.button-add-disabled.mo	Cannot be assigned at this moment
ui.crewmgmt.button-already-added.mo	Already assigned
ui.crewmgmt.button-added-to.mo	Assigned to: {name}
ui.crewmgmt.button-building-add.mo	Assign to building
ui.crewmgmt.button-building-remove.mo	Remove from building
ui.crewmgmt.button-buildings-none.mo	All buildings have been assigned to your crew members
ui.crewmgmt.button-buildings-boss.mo	Outfit boss cannot be assigned to manage a building
ui.crewmgmt.button-vehicle-add.mo	Assign to vehicle
ui.crewmgmt.button-vehicle-remove.mo	Remove from vehicle\n\nNote: drivers who initiated combat cannot be removed during the same turn
ui.crewmgmt.button-vehicles-none.mo	All vehicles have been assigned to your crew members

ui.crewmgmt.assignments	Current vehicle and building assignments:
ui.crewmgmt.no-driver	<i>No driver assigned</i>
ui.crewmgmt.no-manager	<i>No manager assigned</i>
ui.crewmgmt.driver	Assigned to: <i>{name}</i>
ui.crewmgmt.manager	Manager: <i>{name}</i>
ui.crewmgmt.select-vehicle	Select vehicle to assign:
ui.crewmgmt.select-building	Select building to assign:

ui.crewmgmt.unassigned	{crewname} is not assigned to any jobs! They're on your salary, so consider assigning them soon, using the buttons to the right.
ui.crewmgmt.invehicle	{crewname} is assigned to a vehicle, and available for various jobs in the city.
ui.crewmgmt.inbuilding	{crewname} is assigned to manage the following building: {bizicon} <b>{bizname}</b>.
ui.crewmgmt.deadother	{crewname} is deceased. You are <i>not</i> paying support to the family.
ui.crewmgmt.deadpaid	{crewname} is deceased. You are currently paying {amt} per turn, as support to the family.
ui.crewmgmt.arrested	{crewname} has been arrested by federal agents, and is awaiting a trial on {date}.
ui.crewmgmt.imprisoned	{crewname} has been sent to a federal penitentary, and will be released on {date}.
ui.crewmgmt.scheming	{crewname} is currently busy participating in a scheme.
ui.crewmgmt.offboard	{crewname} is away on outfit business.

ui.crewmgmt.growth.rel	Relationship to {friendName}: {relText}
ui.crewmgmt.growth.is-family	<i>(They might appreciate it if you helped their family member.)</i>

ui.crewinspect.title	Crew Member Info
ui.crewinspect.experience-header	EXPERIENCE
ui.crewinspect.history-header	CRIMINAL HISTORY
ui.crewinspect.buttons.org-chart	Your Outfit

ui.crewinspect.city	CITY OF {city}
ui.crewinspect.officer	Officer
ui.crewinspect.police	POLICE DEPARTMENT

ui.crewinspect.buttons.interact.speak	<sprite name="ui pip social">
ui.crewinspect.buttons.interact.scheme	<sprite name="ui schemes">
ui.crewinspect.buttons.interact.rel	Relationships

ui.crewinspect.bio.name	Name
ui.crewinspect.bio.alias	Alias
ui.crewinspect.bio.relationship	Relationship
ui.crewinspect.bio.nationality	Nationality
ui.crewinspect.bio.age	Age
ui.crewinspect.bio.height	Height
ui.crewinspect.bio.occupation	Occupation
ui.crewinspect.bio.traits	Traits

ui.crewinspect.role.boss	Boss
ui.crewinspect.role.boss.mo	The head of the whole operation. Has their hand in a little bit of everything.
ui.crewinspect.role.captain	Captain
ui.crewinspect.role.captain.mo	Experienced enough to be reliable, but not specialized yet.
ui.crewinspect.role.muscle	Muscle
ui.crewinspect.role.muscle.mo	Your run of the mill gang muscle. Not much yet, but with aspirations to much bigger crimes.

ui.crewinspect.orgchart-icon	<sprite name="ui org chart">
ui.crewinspect.crew-info-icon	<sprite name="ui crew info">

ui.resdestroy.mo	Throw away some of this inventory
ui.resdestroy.header	Throw Away Inventory
ui.resdestroy.top	You are about to throw away the following items in your inventory: {res}\n\nWhat quantity do you want to discard?
ui.resdestroy.bottom	These items will be discarded and you will not be compensated for them. Afterwards you will have: {res} stored in this building.
ui.resdestroy.plusminus.mo	Hold <b>ctrl</b> key to change 10 per click.\nHold <b>shift</b> to change 100 per click.\nHold <b>ctrl + shift</b> to change 1000 per click.

ui.deliveries.stop-job.mo	Stop this delivery
ui.deliveries.start-job.mo	Start this delivery\n\nRequires at least two steps, a driver,\nand a vehicle in good condition
ui.deliveries.no-crew.mo	Remove crew assignment
ui.deliveries.clear-steps.mo	Remove all stops in this schedule
ui.deliveries.delete-job.mo	Destroy this delivery schedule
ui.deliveries.select.mo	Select delivery driver and vehicle:
ui.deliveries.cash.mo	Cash

ui.deliveries.crewassign.novehicle	Missing vehicle
ui.deliveries.crewassign.busy	Already assigned
ui.deliveries.crewassign.valid	Select
ui.deliveries.select	Select
ui.deliveries.add	Add Next Step

ui.deliveries.header.no-driver	Assign a driver
ui.deliveries.header.no-vehicle	Assign a vehicle

ui.deliveries.status.running	Status: RUNNING
ui.deliveries.status.stopped-junk	Status: STOPPED (due to vehicle condition)
ui.deliveries.status.broken	Status: STOPPED

ui.deliveries.undefined	Not defined
ui.deliveries.next-step-empty	<sprite name="ui cross"> Select the next step in the route.
ui.deliveries.biz-name	<b>{bizname}</b>. 
ui.deliveries.biz-name.1	<b>{bizname}</b>\n
ui.deliveries.action-empty	\nNo action selected

ui.deliveries.route-no	Delivery Route #{id}
ui.deliveries.step-no	Step #{stepNo}: {desc}

ui.deliveries.actions.buy	Buy
ui.deliveries.actions.sell	Sell
ui.deliveries.actions.pickup	Pick up
ui.deliveries.actions.dropoff	Drop off
ui.deliveries.actions.cash-on-hand	Ensure cash on hand
ui.deliveries.actions.collect-front	Collect from or support your front
ui.deliveries.actions.bottle-pickup	Collect at a bottle return
ui.deliveries.actions.repair-vehicle	Repair your vehicle

ui.deliveries.actions.mo.buy	Buy resources
ui.deliveries.actions.mo.sell	Sell resources
ui.deliveries.actions.mo.pickup	Storage pick up
ui.deliveries.actions.mo.dropoff	Storage drop off
ui.deliveries.actions.mo.cash-on-hand	Ensure cash on hand
ui.deliveries.actions.mo.collect-front	Collect from or support a front
ui.deliveries.actions.mo.bottle-pickup	Collect at a bottle return
ui.deliveries.actions.mo.repair-vehicle	Repair your vehicle

ui.deliveries.actions.collect-front.desc	{bizname} (operated by {peepname})

ui.deliveries.cash.agreed	agreed amount, if ready
ui.deliveries.cash.all-available	all available cash
ui.deliveries.cash.exact	exactly {amount}
ui.deliveries.cash.up-to	up to {quantity}
ui.deliveries.cash.excess	all but {quantity}
ui.deliveries.cash.ensure	until {target} has {quantity}

ui.deliveries.confirm.clear-steps	Do you want to clear out all of the delivery steps in this schedule?
ui.deliveries.confirm.clear	Do you want to delete this entire delivery schedule?

ui.deliveries.res.max-possible	{icon&name}, as much as possible
ui.deliveries.res.up-to	{icon&name}, up to {quantity}
ui.deliveries.res.excess	{icon&name} all but {quantity}
ui.deliveries.res.ensure	{icon&name} until {target} has {quantity}
ui.deliveries.action-qty	{action}: {qtyres}

ui.deliveries.res.max-possible.1	{icon&name}\nas much as possible
ui.deliveries.res.up-to.1	{icon&name}\nup to {quantity}
ui.deliveries.res.excess.1	{icon&name}\nall but {quantity}
ui.deliveries.res.ensure.1	{icon&name}\nuntil {target} has {quantity}

ui.deliveries.res.mo.agreed	Per agreement
ui.deliveries.res.mo.all	All
ui.deliveries.res.mo.qty	Quantity
ui.deliveries.res.mo.excess	All but
ui.deliveries.res.mo.ensure	Until

ui.deliveries.res.vehicle	vehicle
ui.deliveries.res.location	location

ui.deliveries.start-here.mo	Go to this step next
ui.deliveries.mute-step.mo	Disable or enable this step\n\nDisabled steps will be skipped
ui.deliveries.up.mo	Move this step up
ui.deliveries.down.mo	Move this step down
ui.deliveries.plusminus.mo	Hold <b>ctrl</b> key to change 10 per click.\nHold <b>shift</b> to change 100 per click.\nHold <b>ctrl + shift</b> to change 1000 per click.
ui.deliveries.goto.mo	Show location

ui.deliveries.destination-biz.mo	<sprite name="ui pip social expansion"> {bizname}
ui.deliveries.destination-front.mo	Front: {name}
ui.deliveries.destination-repeat.mo	<sprite name="ui start here"> {name}

ui.deliveries.steps.prev	Previous step: {description}
ui.deliveries.steps.next	Next step: {description}

ui.deliveries.mute-step.icon	<sprite name="ui mute step">
ui.deliveries.unmute-step.icon	<sprite name="ui step list">
ui.deliveries.next-step.icon	<sprite name="ui arr big right">
ui.deliveries.skip-empty.icon	<sprite name="ui skip empty">
ui.deliveries.skip-full.icon	<sprite name="ui skip full">

ui.deliveries.got-others-pip.icon	+
ui.deliveries.got-others-pip.text	Other deliveries for this building:
ui.deliveries.got-others-pip.line	�<indent=15>{item}</indent>

ui.deliveries.skip-empty.mo	Skip this step if the vehicle is empty
ui.deliveries.skip-full.mo	Skip this step if the vehicle is full
ui.deliveries.ui-save-step.mo	Save this delivery step
ui.deliveries.ui-save-edit-prev.mo	Save this delivery step\nand edit the previous one.
ui.deliveries.ui-save-edit-next.mo	Save this delivery step\nand edit the next one
ui.deliveries.ui-save-add-new.mo	Save this delivery step\nand add a new one
ui.deliveries.ui-cancel-step.mo	Discard changes and go back
ui.deliveries.ui-delete-step.mo	Delete this delivery step

ui.deliveries.invalidreason.destination.null	Please select a destination
ui.deliveries.invalidreason.actions.null	Please select an action
ui.deliveries.invalidreason.actions.none	Please select an action type
ui.deliveries.invalidreason.items.null	Please select an item
ui.deliveries.invalidreason.quantity.null	Please add a quantity
ui.deliveries.invalidreason.quantity.zero	Please add a nonzero quantity

ui.deliveries.validreason	Save this delivery step


ui.ownedbiz.control	Controlled by your outfit\n{group}
ui.ownedbiz.peep	Owned by {name}\n{rel}
ui.ownedbiz.condition	Building condition: damaged ({percent})
ui.ownedbiz.condition.no-mgmt	Manager is needed to start repairs!
ui.ownedbiz.condition.mgmt	Manager is actively conducting repairs.
ui.ownedbiz.crewcard.name	{name}\n{last}
ui.ownedbiz.destroy-module.confirm	Are you sure you would like to remove this operation? It will cost {price}. Make sure to have {price} in the building to pay for demolition.
ui.ownedbiz.destroy-module.confirm-ok	Remove

ui.ownedcasino.manager	Managed by {name}
ui.ownedcasino.manager-none	No manager assigned yet.

ui.ownedcasino.add-confirm	New feature: {amenity}.\n\nAre you sure you would like to install it?
ui.ownedcasino.amenity-remove	Existing feature: {amenity}.\n\nAre you sure you would like to destroy it? This operation cannot be undone and you will not receive a refund.
ui.ownedcasino.last-turn	Profit/loss last turn: {money}.
ui.ownedcasino.amenity.empty-slot	<i>(Nobody yet.)</i>
ui.ownedcasino.regular.mo.empty-slot	This feature has an open slot for a regular customer.\n\nRegular customers will show up over time, play for some time, and potentially move on if they're in the black (but if a player is in the red, they will stick around and try to pay off the credit first).
ui.ownedcasino.regular.mo.full	{name}\n\n<size=90%>{traits}</size>\n\nCash on hand: {money}\n\nWon/lost: {lastturn} last turn\nMax credit: {maxcredit}
ui.ownedcasino.regular.mo.debt	{name}\n\n<size=90%>{traits}</size>\n\nCash on hand: {money}. <b>This person is playing on credit!</b> Their bets don't count as income as long as they're in the red.\n\nWon/lost: {lastturn} last turn\nMax credit: {maxcredit}
ui.ownedcasino.regular.playing	<b>{firstname}\n{lastname}</b>
